sitename,depth,age,age_ce,taxa,value,elementtype,ecologicalgroup,group
Caldeirão Connor,65,107,1843,Spergula,1,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Spergula,88,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Spergula,38,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Spergula,44,pollen,UPHE,Herb
Caldeirão Connor,85,173,1777,Spergula,74,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Spergula,4,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Spergula,10,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Spergula,1,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Spergula,3,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Spergula,8,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Spergula,8,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Spergula,16,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Spergula,2,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Spergula,4,pollen,UPHE,Herb
Caldeirão Connor,145,378,1572,Spergula,1,pollen,UPHE,Herb
Caldeirão Connor,285,11032,-9082,Spergula,2,pollen,UPHE,Herb
Caldeirão Connor,0,-68,2018,Sphagnum,14,spore,AQBR,Mosses
Caldeirão Connor,10,-42,1992,Sphagnum,17,spore,AQBR,Mosses
Caldeirão Connor,20,-16,1966,Sphagnum,28,spore,AQBR,Mosses
Caldeirão Connor,30,11,1939,Sphagnum,25,spore,AQBR,Mosses
Caldeirão Connor,40,39,1911,Sphagnum,273,spore,AQBR,Mosses
Caldeirão Connor,50,66,1884,Sphagnum,973,spore,AQBR,Mosses
Caldeirão Connor,60,94,1856,Sphagnum,150,spore,AQBR,Mosses
Caldeirão Connor,65,107,1843,Sphagnum,166,spore,AQBR,Mosses
Caldeirão Connor,70,123,1827,Sphagnum,611,spore,AQBR,Mosses
Caldeirão Connor,75,140,1810,Sphagnum,119,spore,AQBR,Mosses
Caldeirão Connor,80,156,1794,Sphagnum,473,spore,AQBR,Mosses
Caldeirão Connor,85,173,1777,Sphagnum,134,spore,AQBR,Mosses
Caldeirão Connor,90,190,1760,Sphagnum,28,spore,AQBR,Mosses
Caldeirão Connor,95,208,1742,Sphagnum,1,spore,AQBR,Mosses
Caldeirão Connor,100,225,1725,Sphagnum,3,spore,AQBR,Mosses
Caldeirão Connor,110,259,1691,Sphagnum,1,spore,AQBR,Mosses
Caldeirão Connor,130,327,1623,Sphagnum,2,spore,AQBR,Mosses
Caldeirão Connor,140,360,1590,Sphagnum,1,spore,AQBR,Mosses
Caldeirão Connor,155,411,1539,Sphagnum,1,spore,AQBR,Mosses
Caldeirão Connor,185,526,1424,Sphagnum,1,spore,AQBR,Mosses
Caldeirão Connor,65,107,1843,Tolpis,5,pollen,UPHE,Herb
Caldeirão Connor,70,123,1827,Tolpis,21,pollen,UPHE,Herb
Caldeirão Connor,75,140,1810,Tolpis,9,pollen,UPHE,Herb
Caldeirão Connor,80,156,1794,Tolpis,28,pollen,UPHE,Herb
Caldeirão Connor,85,173,1777,Tolpis,3,pollen,UPHE,Herb
Caldeirão Connor,90,190,1760,Tolpis,4,pollen,UPHE,Herb
Caldeirão Connor,95,208,1742,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,100,225,1725,Tolpis,3,pollen,UPHE,Herb
Caldeirão Connor,105,242,1708,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,110,259,1691,Tolpis,3,pollen,UPHE,Herb
Caldeirão Connor,115,276,1674,Tolpis,5,pollen,UPHE,Herb
Caldeirão Connor,120,293,1657,Tolpis,3,pollen,UPHE,Herb
Caldeirão Connor,125,309,1641,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,130,327,1623,Tolpis,2,pollen,UPHE,Herb
Caldeirão Connor,135,343,1607,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,140,360,1590,Tolpis,4,pollen,UPHE,Herb
Caldeirão Connor,145,378,1572,Tolpis,2,pollen,UPHE,Herb
Caldeirão Connor,150,394,1556,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,155,411,1539,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,160,428,1522,Tolpis,2,pollen,UPHE,Herb
Caldeirão Connor,170,462,1488,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,175,479,1471,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,180,501,1449,Tolpis,9,pollen,UPHE,Herb
Caldeirão Connor,185,526,1424,Tolpis,8,pollen,UPHE,Herb
Caldeirão Connor,190,2724,-774,Tolpis,9,pollen,UPHE,Herb
Caldeirão Connor,195,3145,-1195,Tolpis,2,pollen,UPHE,Herb
Caldeirão Connor,200,3497,-1547,Tolpis,6,pollen,UPHE,Herb
Caldeirão Connor,205,3743,-1793,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,210,3941,-1991,Tolpis,4,pollen,UPHE,Herb
Caldeirão Connor,215,4093,-2143,Tolpis,7,pollen,UPHE,Herb
Caldeirão Connor,220,4242,-2292,Tolpis,2,pollen,UPHE,Herb
Caldeirão Connor,225,4397,-2447,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,230,4553,-2603,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,240,4875,-2925,Tolpis,1,pollen,UPHE,Herb
Caldeirão Connor,245,5029,-3079,Tolpis,2,pollen,UPHE,Herb
Caldeirão Connor,265,5557,-3607,Tolpis,2,pollen,UPHE,Herb
