age_ce,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Rmean,Rmed
1707,0.01416056,-0.3543948,-0.3885892,-1.3161263,-0.063,-0.351336,-0.7079097,-0.03,0.14106584,0.20291317,-0.2851505,-0.426,0.09816,-0.8328475,-0.0798418,-0.2919264,-0.2851505
1708,-0.5435133,-0.6250132,-0.7170059,-1.764684,-0.161,-0.497667,-0.8610337,0.13,-0.2438253,-0.4204359,-0.5523107,-0.577,-0.47681,-1.0163028,-0.3437637,-0.5780244,-0.5435133
1709,-0.8281681,-0.4564942,-0.5930333,-1.0396404,0.072,-0.4887718,-0.7897916,0.1,-0.2423582,-0.143926,-0.4099659,-0.513,-0.19848,-1.008367,-0.2906225,-0.4553746,-0.4564942
1710,-0.6313934,-0.4877011,-0.5393825,-1.1156461,-0.14,-0.4796114,-0.7652055,0.38,-0.0420332,-0.1099714,-0.4310602,-0.488,-0.20078,-0.9387274,-0.2595583,-0.4166047,-0.4796114
1711,-0.5654856,-0.4546641,-0.5083099,-1.1785455,-0.077,-0.4498761,-0.7786522,-0.03,-0.0979435,-0.2763208,-0.4235453,-0.493,-0.18668,-0.8204024,-0.1470649,-0.4324993,-0.4498761
1712,-0.392752,-0.3550372,-0.4695884,-0.7729497,0.111,-0.4511869,-0.6606456,0.08,0.0707023,-0.1514926,-0.3285709,-0.408,-0.16221,-0.8335807,-0.1642957,-0.3259071,-0.3550372
1713,-0.6025701,-0.3827424,-0.4013478,-0.8277205,-0.038,-0.44409,-0.6919257,-0.14,-0.0811525,-0.1209274,-0.3499194,-0.398,-0.057284,-0.8912803,-0.2697704,-0.379782,-0.3827424
1714,-0.74029,-0.5018459,-0.5373719,-1.2193714,-0.199,-0.5121893,-0.7702026,0.01,-0.083522,-0.5092011,-0.4616131,-0.481,-0.64593,-0.8590238,-0.1939351,-0.5136331,-0.5092011
1715,-0.4096597,-0.1598018,-0.2902823,-0.7202298,-0.042,-0.3439663,-0.6090698,-0.41,0.27346795,0.30393748,-0.1278646,-0.332,0.31672,-0.7937188,-0.0351988,-0.2253111,-0.2902823
1716,-0.0849318,-0.3211764,-0.3719232,-1.0127327,-0.043,-0.4217078,-0.7215077,0.07,-0.049026,0.0903544,-0.267659,-0.365,0.1303,-0.9142814,-0.2483209,-0.3020408,-0.267659
1717,-1.1202262,-0.5204691,-0.5903831,-1.1067899,0.032,-0.5688366,-0.856172,0.28,-0.5046216,-0.6256287,-0.4602046,-0.484,-0.49919,-0.9524838,-0.4367809,-0.5609191,-0.5204691
1718,-1.1553985,-0.6362545,-0.7628924,-0.6474066,0.057,-0.6459836,-0.7299928,-0.06,-0.3097703,-0.8199257,-0.5555381,-0.536,-0.8194,-0.777556,-0.3537772,-0.5835264,-0.6459836
1719,-0.231091,-0.290754,-0.3257927,-0.8059953,-0.109,-0.4402726,-0.7336728,-0.07,-0.0372902,-0.0181644,-0.2341541,-0.352,0.097793,-0.8215566,-0.1834525,-0.3036936,-0.2341541
1720,-0.3210325,-0.3616658,-0.3883755,-0.8503122,-0.087,-0.4553869,-0.7188475,0.04,-0.0334018,-0.1995388,-0.2862823,-0.391,-0.040011,-0.8539599,-0.2554695,-0.3468189,-0.3210325
1721,-0.3960553,-0.4419455,-0.4928404,-0.7873375,0.047,-0.5332445,-0.7543977,0.22,-0.3071632,-0.2878664,-0.357514,-0.408,0.046537,-0.9328604,-0.4637557,-0.3899629,-0.408
1722,-0.6154773,-0.4144663,-0.4150303,-0.7697454,-0.164,-0.4764425,-0.6493575,0.06,-0.0997254,-0.0456291,-0.3417587,-0.389,0.068309,-0.9101399,-0.4254039,-0.3725245,-0.4144663
1723,-1.1461482,-0.5376603,-0.435621,-1.0321727,-0.37,-0.5194362,-0.8416587,-0.11,-0.4971687,-0.5098911,-0.487798,-0.478,-0.17134,-0.8212777,-0.2896554,-0.5498552,-0.4971687
1724,-0.3655658,-0.3965808,-0.5822593,-0.2140607,-0.362,-0.44341,-0.501951,-0.07,0.09183219,-0.1962575,-0.344344,-0.447,0.13655,-0.6932333,-0.2173611,-0.3070428,-0.362
1725,-0.438498,-0.348833,-0.4304517,-0.4518572,-0.224,-0.4007678,-0.5404427,-0.26,0.05397663,-0.1600757,-0.3281214,-0.419,0.10427,-0.5836093,-0.0821431,-0.3006369,-0.348833
1726,-0.1845858,-0.342767,-0.3017472,-0.9342172,-0.365,-0.3483773,-0.6241891,0,0.10724835,0.00640861,-0.2906865,-0.396,0.25721,-0.7465811,-0.1334522,-0.2864491,-0.3017472
1727,0.12544889,-0.1592122,-0.120821,-0.569536,-0.072,-0.253548,-0.496273,0.01,0.2314069,0.36714016,-0.0963121,-0.278,0.68402,-0.7225025,-0.100729,-0.0967279,-0.100729
1728,-0.5211949,-0.4171168,-0.4725313,-0.5877406,-0.275,-0.4671698,-0.6488842,-0.57,0.00505165,-0.2378404,-0.359679,-0.42,-0.12823,-0.7335499,-0.1995694,-0.4022303,-0.42
1729,0.12102343,-0.0361083,-0.0761379,-0.4729571,-0.272,-0.2500786,-0.5166933,-0.21,0.33511354,0.58919288,-0.0114848,-0.232,0.57433,-0.6650954,0.05152625,-0.0714246,-0.0761379
1730,-0.7483038,-0.3400493,-0.4737619,-0.4867376,-0.2,-0.4177287,-0.5533288,-0.14,0.01179691,-0.3614308,-0.3186636,-0.434,-0.34273,-0.7686868,-0.167829,-0.3827636,-0.3614308
1731,-0.1227551,-0.258746,-0.3546495,-0.7640856,-0.024,-0.3539752,-0.5620737,0.02,0.2169397,0.14738595,-0.2602139,-0.415,-0.12312,-0.7473888,-0.0896408,-0.2460882,-0.258746
1732,-0.9091085,-0.3337786,-0.1719568,-0.5084122,-0.177,-0.4663473,-0.6476497,-0.21,-0.1040143,-0.160581,-0.316232,-0.341,-0.086858,-0.5613799,-0.0990991,-0.3395612,-0.316232
1733,-0.2629451,-0.420995,-0.4388936,-1.1564603,-0.356,-0.3647773,-0.6986906,-0.11,0.08817611,0.11537768,-0.3887185,-0.496,0.049907,-0.6819952,-0.0149036,-0.3424612,-0.3647773
1734,-0.3222563,-0.2729609,-0.2890269,-0.54895,-0.185,-0.4306655,-0.5707539,-0.18,0.11276898,0.15571778,-0.2678526,-0.374,-0.19419,-0.7553946,-0.1377061,-0.284018,-0.2729609
1735,-0.8092409,-0.6127786,-0.7446183,-1.1157754,-0.267,-0.5221698,-0.7437176,-0.53,-0.1954167,-0.365993,-0.5641914,-0.576,-0.60393,-0.7963944,-0.3212119,-0.5845625,-0.576
1736,-0.3146862,-0.4809234,-0.4911124,-0.6914299,-0.252,-0.4918773,-0.676844,1.01,-0.0939084,-0.2016975,-0.4605072,-0.447,-0.2304,-0.6855786,-0.127332,-0.3090198,-0.447
1737,-0.574104,-0.2485467,-0.3548199,-0.6590117,-0.001,-0.3882386,-0.5631508,-0.44,0.21184461,0.01948388,-0.2579104,-0.379,-0.094897,-0.7054154,-0.0238068,-0.2972382,-0.3548199
1738,-0.4396543,-0.3821415,-0.4618311,-0.7296785,0.045,-0.4294267,-0.4833239,-0.51,0.21909557,-0.0436423,-0.3461655,-0.385,-0.34226,-0.7692881,-0.2745068,-0.3555215,-0.385
1739,0.62751419,0.1252874,0.2651717,-0.3376333,-0.173,-0.1761359,-0.3474539,0.36,0.7694177,0.78529223,0.11377317,-0.126,0.56794,-0.5269455,0.2700488,0.1464851,0.1252874
1740,-0.6524119,-0.2162981,-0.3366883,-0.5282052,-0.143,-0.3548388,-0.5407393,0.22,0.21214036,0.2473321,-0.2163717,-0.384,0.019016,-0.6794074,0.04536436,-0.2205405,-0.2163717
1741,-1.0825179,-0.2590264,-0.3464311,-0.3517985,0.044,-0.5063821,-0.6860208,0.21,-0.1844763,-0.0425468,-0.2582796,-0.39,-0.21034,-0.6687563,-0.0717571,-0.3202889,-0.2590264
1742,-0.4086222,-0.3563604,-0.3752558,-0.7037536,-0.09,-0.4777059,-0.6093792,0.05,0.17106019,-0.0697755,-0.3277661,-0.39,-0.56706,-0.6677783,-0.0186449,-0.3227361,-0.3752558
1743,-0.7426483,-0.3309455,-0.4120889,-0.6379379,-0.079,-0.4438032,-0.6412094,0.25,-0.1685526,0.06527494,-0.3046637,-0.396,-0.050673,-0.8319602,-0.2774028,-0.3334407,-0.3309455
1744,-0.6292861,-0.3241556,-0.5294428,-0.719548,-0.036,-0.4277251,-0.6135996,-0.01,-0.0757811,-0.0147365,-0.3066012,-0.412,-0.16684,-0.8357688,-0.2778812,-0.3586244,-0.3241556
1745,-0.7804097,-0.3740178,-0.4228164,-0.7471022,-0.296,-0.4736572,-0.6810992,0.27,-0.1538226,-0.0833425,-0.3750892,-0.42,-0.16963,-0.7730424,-0.2152314,-0.379684,-0.3750892
1746,-0.540454,-0.4380107,-0.5059992,-0.6308868,-0.311,-0.444287,-0.6596272,0.2,-0.1754648,-0.1486262,-0.4226325,-0.451,-0.23016,-0.7415744,-0.218735,-0.3812305,-0.4380107
1747,-0.8467313,-0.3909138,-0.3839243,-0.7218128,-0.34,-0.4299238,-0.6801716,0.17,-0.3134962,0.02646288,-0.3589365,-0.396,0.069952,-0.8352774,-0.3773408,-0.3872076,-0.3839243
1748,-0.2413774,-0.3571328,-0.3818344,-0.5805464,-0.39,-0.3621526,-0.5638764,0.41,-0.051116,0.24239485,-0.3394281,-0.389,0.15457,-0.7683885,-0.2415201,-0.2572939,-0.3571328
1749,-0.7293468,-0.4646574,-0.4481232,-0.9691875,-0.348,-0.4231776,-0.7322548,-0.12,-0.3138229,-0.1440979,-0.4568804,-0.454,-0.18449,-0.7813061,-0.2645922,-0.4555958,-0.4481232
1750,-0.9485999,-0.6432485,-0.6514511,-1.0390964,-0.264,-0.5233545,-0.8192594,-0.28,-0.549703,-0.2752185,-0.6080792,-0.544,-0.46785,-0.7640374,-0.4002354,-0.5852089,-0.549703
1751,-0.4005028,-0.4584472,-0.5976807,-0.5343948,-0.209,-0.4759013,-0.6609832,-0.03,-0.2338154,-0.1915917,-0.4683383,-0.479,-0.15895,-0.6906286,-0.2416839,-0.3887279,-0.4584472
1752,-0.1869674,-0.5035665,-0.4865708,-1.0454209,-0.279,-0.4130948,-0.6676087,-0.27,-0.1704829,-0.0415036,-0.4792655,-0.449,-0.24315,-0.768922,-0.2964575,-0.4200674,-0.4130948
1753,-0.5271495,-0.513165,-0.5922617,-1.14537,-0.231,-0.3998156,-0.6224825,-0.16,-0.0310873,-0.2422372,-0.4821101,-0.5,-0.44519,-0.6677544,-0.2390235,-0.4532431,-0.4821101
1754,-0.2225057,-0.2902912,-0.5083119,-0.6272667,-0.009,-0.3522352,-0.4874342,0.06,0.22453878,0.10797578,-0.2707525,-0.4,0.028829,-0.5677297,-0.0574486,-0.2247755,-0.2707525
1755,-0.0966941,-0.2172347,-0.1075438,-1.0581686,0.115,-0.2754832,-0.5361904,-0.38,0.29255409,0.14139055,-0.2122614,-0.279,0.10348,-0.6070828,-0.0426817,-0.2106611,-0.2122614
1756,-0.2899048,-0.2425388,-0.3892987,-0.9262664,0.311,-0.3076227,-0.4694523,0.01,0.32386563,0.15241941,-0.1911769,-0.322,-0.015523,-0.6855073,-0.1934173,-0.2156949,-0.2425388
1757,0.55391272,0.19750377,0.34886166,-0.5937869,0.15,-0.1198657,-0.3552066,-0.2,0.72358722,1.0039291,0.22324979,-0.02,0.82877,-0.5952652,0.08646382,0.14881024,0.15
1758,0.13830169,-0.2067662,-0.3064636,-0.7703147,0.002,-0.2831703,-0.4695513,0.01,0.22178702,0.06622907,-0.1864003,-0.299,0.20192,-0.6230765,-0.1229901,-0.1751663,-0.1864003
1759,-0.6188123,-0.3165385,-0.3674708,-0.9513157,0.115,-0.3610008,-0.5466767,0.66,0.19140171,-0.0465582,-0.2910899,-0.357,-0.16073,-0.603154,-0.10618,-0.250675,-0.3165385
1760,-0.3761756,-0.1583302,-0.2275785,-0.1535539,0.241,-0.3497897,-0.3340241,0.42,0.47416376,-0.0789422,-0.1318676,-0.253,0.11254,-0.5008257,-0.0257852,-0.0894779,-0.1535539
1761,-0.1985277,-0.1381927,-0.2411506,-0.6238875,-0.103,-0.2575701,-0.3321526,0.32,0.51928817,0.4798214,-0.0898476,-0.23,0.22762,-0.6155407,-0.1106715,-0.0929208,-0.1381927
1762,-0.1712986,-0.237341,-0.4414414,-0.7519983,-0.124,-0.2668022,-0.3464628,0.17,0.47019791,-0.0304372,-0.1763654,-0.322,-0.097282,-0.5839496,-0.0336394,-0.196188,-0.1763654
1763,0.49008544,-0.0508345,0.08783064,-0.739486,-0.375,-0.1719945,-0.3964784,0.16,0.46830242,0.54794352,-0.0036714,-0.14,0.63855,-0.6619255,0.04639572,-0.0066855,-0.0036714
1764,-0.0893609,-0.4360228,-0.5761324,-1.1138398,-0.448,-0.3124719,-0.4676815,0.15,0.24343296,-0.1704225,-0.3539802,-0.413,-0.021349,-0.826507,-0.2635398,-0.339925,-0.3539802
1765,-0.1115062,-0.1852067,-0.2420292,-0.9602144,-0.279,-0.2515028,-0.4827843,-0.4,0.18403434,0.28458434,-0.1368463,-0.235,0.11482,-0.7465384,-0.1767791,-0.2415979,-0.235
1766,0.19251183,-0.2493794,-0.179534,-1.1192775,-0.236,-0.1989643,-0.4568934,0.18,0.18420843,0.32321393,-0.1842044,-0.253,0.16552,-0.6737542,-0.1015029,-0.1738037,-0.1842044
1767,-0.2037709,-0.0892868,-0.26441,-0.7018705,-0.317,-0.1662566,-0.3021781,0.6,0.48373824,0.47852086,-0.0148861,-0.231,0.50077,-0.6723616,-0.106604,-0.0671064,-0.1662566
1768,-0.283603,-0.6143257,-0.737369,-1.3292043,-0.686,-0.406286,-0.7295923,-0.22,-0.3676152,-0.4111957,-0.5789387,-0.557,-0.48243,-0.742303,-0.2930807,-0.5625962,-0.557
1769,-0.466041,-0.3426228,-0.5264181,-0.8520421,-0.685,-0.3017523,-0.5862092,-0.36,-0.0975401,0.02757053,-0.3286579,-0.463,0.013653,-0.7607412,-0.1316382,-0.390696,-0.36
1770,-0.9355753,-0.8067885,-1.0110699,-1.461148,-0.488,-0.5109921,-0.7406636,-0.43,-0.5229282,-0.7701558,-0.7495775,-0.669,-1.1122,-0.9214387,-0.5285385,-0.7772051,-0.7495775
1771,-0.1917839,-0.5580001,-0.690072,-0.9610307,-0.268,-0.4201982,-0.6379054,-0.38,-0.2852085,-0.0110402,-0.5191036,-0.53,-0.27002,-0.7472907,-0.3170595,-0.4524475,-0.4201982
1772,-0.9504157,-0.6785743,-0.8322599,-0.8897726,-0.013,-0.5364724,-0.7120913,-0.1,-0.4485366,-0.4573124,-0.6458683,-0.569,-0.84979,-0.7349741,-0.3509643,-0.5846021,-0.6458683
1773,-0.6961431,-0.4706361,-0.6480689,-0.7357665,0.093,-0.4811798,-0.5868383,-0.07,-0.0997823,-0.2960798,-0.4760803,-0.454,-0.63092,-0.5953889,-0.203649,-0.4234355,-0.4760803
1774,-0.3541532,-0.3603617,-0.5323792,-0.6767687,-0.022,-0.3746922,-0.46887,0.5,0.08505942,0.1546185,-0.3376361,-0.38,-0.1146,-0.5928486,-0.2035507,-0.2452122,-0.3541532
1775,0.29318779,-0.2326146,-0.3606604,-0.4586751,-0.194,-0.2741309,-0.4051642,0.04,0.21633203,0.34080954,-0.1911834,-0.308,0.52318,-0.5869087,-0.0907066,-0.112569,-0.194
1776,-0.4363854,-0.4560712,-0.5846762,-0.6166367,-0.174,-0.4197982,-0.5371558,-0.23,-0.1453865,-0.2344457,-0.4267378,-0.457,-0.28376,-0.6937487,-0.272144,-0.3978631,-0.4267378
1777,0.00067196,-0.2317325,-0.3714559,-0.7552886,0.074,-0.2849261,-0.4915712,-0.07,0.03457847,0.13717367,-0.22685,-0.357,0.17268,-0.6152452,-0.143439,-0.2085603,-0.22685
1778,0.00406707,-0.0865807,-0.2418709,-0.4059024,-0.022,-0.2457468,-0.3097976,0.45,0.46207942,0.45687862,-0.0572152,-0.244,0.5051,-0.5551957,-0.0571444,-0.0231552,-0.0572152
1779,-0.3893557,-0.306471,-0.6319645,-0.7205776,0.03,-0.372765,-0.4368698,0.63,0.15635364,-0.1186618,-0.2792151,-0.443,-0.33281,-0.6105961,-0.1833494,-0.2672855,-0.33281
1780,-0.0364842,-0.1548882,-0.4108927,-0.5366799,0.027,-0.2797528,-0.2992477,0.42,0.51504529,0.19610526,-0.1146401,-0.32,0.046239,-0.5279772,-0.0351418,-0.1007543,-0.1146401
1781,0.06101972,-0.0645042,-0.2017712,-0.4525556,-0.221,-0.2792416,-0.3226691,0.53,0.57555449,0.33965885,-0.0807061,-0.278,0.19883,-0.5305503,0.06402292,-0.0441275,-0.0807061
1782,0.30652676,-0.1016115,-0.1976054,-0.9515947,-0.255,-0.1788156,-0.4425898,0.57,0.45511764,0.54013267,-0.0803254,-0.256,0.45098,-0.6470215,0.06360543,-0.0482801,-0.1016115
1783,-0.9824333,-0.4443305,-0.453832,-0.5884534,-0.186,-0.483436,-0.579458,0.07,-0.1108637,-0.261269,-0.4234073,-0.399,-0.45584,-0.7032933,-0.2582817,-0.4173266,-0.4443305
1784,0.09029271,-0.1635746,-0.1637517,-0.3061037,-0.153,-0.325254,-0.4635693,-0.23,0.2416974,-0.0214263,-0.1499142,-0.231,0.45089,-0.5667832,-0.0354436,-0.1351294,-0.1635746
1785,-0.0149165,-0.1353967,-0.160344,-0.2628573,-0.043,-0.2956492,-0.406495,0.13,0.26644613,0.34342651,-0.1149823,-0.24,0.60946,-0.5284299,-0.0343899,-0.0591419,-0.1149823
1786,-0.3700456,-0.1748985,-0.2856342,-0.3030881,0.005,-0.3765051,-0.454297,0.14,0.14550825,0.12771841,-0.1948455,-0.322,0.022745,-0.5816632,-0.0326305,-0.1769757,-0.1948455
1787,-0.0273539,-0.1277439,-0.2490229,-0.4139423,0.208,-0.3154639,-0.4459484,0.22,0.19304754,0.15393906,-0.1204408,-0.303,0.15969,-0.6381422,-0.0494155,-0.1170532,-0.1204408
1788,-0.9966438,-0.3762168,-0.4825426,-0.3383287,0.147,-0.5316458,-0.5490334,-0.29,-0.0456944,-0.1344956,-0.3126524,-0.362,-0.41528,-0.7276789,-0.3038812,-0.3812729,-0.362
1789,-0.3934739,-0.2527715,-0.2742067,-0.4645514,0.106,-0.4358244,-0.4989893,0.09,-0.0345787,0.21965204,-0.2070971,-0.264,-0.047493,-0.706227,-0.2887351,-0.2301531,-0.264
1790,-0.2872088,-0.2647111,-0.4017711,-0.5983145,-0.185,-0.4069237,-0.5242972,0.06,0.08565038,0.03376551,-0.2367362,-0.342,-0.044473,-0.6373391,-0.2022132,-0.2634381,-0.2647111
1791,-0.4772015,-0.2668443,-0.5128608,-0.3570309,-0.137,-0.4230269,-0.4111831,0.29,0.16649281,0.21235638,-0.2394359,-0.335,-0.13623,-0.6065757,-0.2244012,-0.2305294,-0.2668443
1792,-0.2936429,-0.3391478,-0.4906608,-0.4519064,-0.214,-0.4394909,-0.5219403,0.19,-0.1385599,0.10956336,-0.317588,-0.345,-0.14592,-0.6217094,-0.2689042,-0.2859272,-0.317588
1793,-0.5616539,-0.3465996,-0.6173179,-0.7254849,-0.412,-0.3846937,-0.5208096,-0.25,-0.0550986,0.18568494,-0.3095496,-0.386,-0.072145,-0.7616165,-0.3368214,-0.3702737,-0.3846937
1794,-0.3078779,-0.2751589,-0.5871145,-0.622784,-0.335,-0.3446733,-0.4874591,-0.02,0.03198161,0.11915846,-0.2365443,-0.337,-0.10063,-0.7221934,-0.2467934,-0.2981393,-0.3078779
1795,-0.3681235,-0.3403935,-0.4986791,-0.5562619,-0.287,-0.3986459,-0.5263652,-0.01,-0.1170701,-0.0476296,-0.34077,-0.364,-0.15969,-0.5791604,-0.1983517,-0.3194761,-0.34077
1796,-0.1011874,-0.25047,-0.5409084,-0.317433,-0.288,-0.3455535,-0.3880126,-0.25,0.18051711,0.10558807,-0.2281774,-0.354,0.022774,-0.5439579,-0.114828,-0.2275766,-0.25047
1797,-0.4320327,-0.2367624,-0.4091171,-0.2295858,-0.031,-0.3520088,-0.4230027,0.43,0.14590408,0.0058279,-0.2353714,-0.334,0.11262,-0.4280407,-0.018146,-0.1623144,-0.2353714
1798,0.18742367,-0.1096952,-0.2580165,-0.1302694,-0.106,-0.3063925,-0.2724604,0.33,0.50701821,0.24973194,-0.1156595,-0.262,0.21599,-0.4209827,0.01419151,-0.0318081,-0.1096952
1799,-0.6328901,-0.1792827,-0.2683627,-0.1701584,-0.227,-0.3505061,-0.4374191,0.18,0.13956131,-0.0012788,-0.1926866,-0.294,0.15923,-0.4112375,0.11398216,-0.1714699,-0.1926866
1800,-1.0254181,-0.4511882,-0.6615059,-0.4205245,-0.556,-0.4859192,-0.5572889,-0.36,-0.128952,-0.4402885,-0.4462731,-0.514,-0.41107,-0.5377211,-0.1293181,-0.4750312,-0.4511882
1801,-0.8425772,-0.3017504,-0.6147144,-0.2836183,-0.19,-0.4011332,-0.4703687,-0.46,-0.0665692,-0.4337802,-0.3141263,-0.454,-0.17082,-0.5814967,-0.0696567,-0.3769741,-0.4011332
1802,-0.1336515,-0.1413248,-0.2580474,-0.3609283,-0.32,-0.3107848,-0.4291886,-0.1,0.24407187,0.39424077,-0.1642373,-0.294,0.31932,-0.5954132,0.0367236,-0.1408813,-0.1642373
1803,-0.1461337,-0.1406735,-0.3046262,-0.3436687,-0.584,-0.3016472,-0.4252916,0.02,0.2201167,0.33877546,-0.1857687,-0.303,0.20678,-0.5716054,0.06174463,-0.1639332,-0.1857687
1804,-0.6025701,-0.32832,-0.5287093,-0.4767013,-0.355,-0.3586717,-0.4912914,-0.07,-0.0081623,-0.0228033,-0.3527169,-0.415,-0.28731,-0.5631294,0.0206722,-0.3226476,-0.355
1805,-0.2848228,-0.1446654,-0.2978424,-0.2985762,-0.224,-0.2735056,-0.3903369,-0.01,0.15777888,0.44128213,-0.1697505,-0.294,0.42842,-0.6272963,0.0567981,-0.1287011,-0.224
1806,-0.7733808,-0.3427796,-0.427835,-0.7792755,-0.272,-0.374016,-0.68655,-0.34,-0.3044337,-0.1200016,-0.3643254,-0.432,0.010649,-0.8173832,-0.1210751,-0.4096271,-0.3643254
1807,-0.7753797,-0.2323874,-0.4277786,-0.3234238,-0.154,-0.3704467,-0.4312605,-0.01,0.32373221,-0.0614364,-0.2600578,-0.367,-0.18823,-0.5836826,0.11291874,-0.2498955,-0.2600578
1808,-0.1892555,-0.1492097,-0.2960346,-0.2877319,-0.214,-0.3093911,-0.4315323,0.44,0.08374395,0.34000172,-0.1676881,-0.271,0.13723,-0.7448563,-0.0442814,-0.140267,-0.1892555
1809,-0.5488766,-0.364835,-0.5308148,-0.5728282,-0.394,-0.4168341,-0.5786388,-0.32,-0.2647726,-0.120736,-0.3672313,-0.414,-0.25766,-0.8183417,-0.1358398,-0.4070273,-0.394
1810,-0.5814744,-0.5342776,-0.5825922,-1.5789917,-0.752,-0.4076661,-0.8401552,-0.25,-0.4889084,-0.4186423,-0.5397379,-0.531,-0.56994,-0.855875,-0.1478821,-0.6052762,-0.5397379
1811,-0.5684876,-0.3450696,-0.3778637,-0.7622883,-0.657,-0.3288501,-0.564223,0.3,-0.0549222,0.03096701,-0.3669662,-0.394,-0.23181,-0.7270868,0.06985766,-0.3318495,-0.3669662
1812,-1.197025,-0.8779022,-1.0238973,-1.352606,-0.867,-0.5890106,-0.832162,-0.2,-0.6066418,-1.0563827,-0.838958,-0.688,-1.3321,-1.0041777,-0.3166918,-0.8521703,-0.867
1813,-1.4985197,-1.0032288,-1.2401459,-1.5449141,-0.678,-0.678159,-1.0053064,-0.34,-1.0260165,-1.0924107,-0.9559623,-0.743,-1.4223,-1.0364627,-0.4786211,-0.9828698,-1.0053064
1814,-0.9652089,-0.8293783,-1.0182788,-1.2861949,-0.625,-0.5904645,-0.9059278,-0.67,-0.8340326,-1.035718,-0.8160817,-0.652,-1.0825,-0.9683132,-0.4270651,-0.8470776,-0.8340326
1815,-1.3790202,-0.9858511,-1.0753637,-1.6160197,-0.427,-0.6763782,-0.9842702,-0.44,-1.0452124,-1.1291784,-0.9247833,-0.725,-1.3773,-0.9562784,-0.4693016,-0.9473971,-0.9842702
1816,-1.1220595,-1.0847366,-1.1433811,-1.841972,-0.326,-0.7326336,-0.9913542,-0.28,-1.1741119,-1.3651353,-0.999095,-0.737,-1.6676,-1.1182321,-0.728493,-1.020787,-1.0847366
1817,-1.2317137,-0.9873712,-1.2012129,-1.281409,-0.357,-0.6891382,-0.8165831,-0.14,-0.9455932,-1.2119978,-0.9132713,-0.725,-1.6184,-1.0176675,-0.6229107,-0.9172846,-0.9455932
1818,-1.3174753,-1.1424551,-1.2505412,-2.0262708,-0.31,-0.7218939,-0.9958065,-0.15,-1.1975036,-1.1540232,-1.0482482,-0.783,-1.7281,-1.0389126,-0.6555784,-1.0346539,-1.0482482
1819,-1.5876835,-1.17774,-1.2075258,-1.8371606,-0.233,-0.7399934,-0.9288594,-0.56,-1.0870584,-0.9768257,-1.0300074,-0.765,-1.7478,-0.9934909,-0.7404599,-1.0408403,-0.9934909
1820,-1.6097874,-1.1458028,-1.1282486,-1.8101361,-0.372,-0.7535315,-1.0063859,-0.82,-1.2231635,-1.0634753,-1.0027732,-0.742,-1.6718,-0.9989619,-0.7078371,-1.0703936,-1.0063859
1821,-0.9168774,-1.0301061,-1.0800325,-1.863967,-0.509,-0.6867878,-0.9872607,-0.24,-1.1981053,-1.0468791,-0.9083034,-0.705,-1.4654,-0.9766335,-0.6375646,-0.9501278,-0.9766335
1822,-0.9800443,-0.8594787,-1.1034959,-1.5012412,-0.391,-0.5743261,-0.8676576,-0.37,-0.7678074,-0.8457816,-0.815756,-0.687,-1.2983,-0.8368566,-0.3631431,-0.8174592,-0.8368566
1823,-1.0555583,-0.7041977,-0.9873205,-1.1222699,0.079,-0.5220092,-0.6044784,-0.18,-0.3866359,-0.3772077,-0.6592528,-0.566,-1.1375,-0.8559045,-0.4628186,-0.6361436,-0.6044784
1824,-0.8755527,-0.6884626,-0.8712154,-1.2479506,-0.058,-0.5041132,-0.6430974,-0.15,-0.4372478,-0.3957824,-0.6572347,-0.534,-1.0523,-0.9081231,-0.5010033,-0.6349389,-0.6430974
1825,-1.1988816,-0.8484644,-1.0852078,-1.2175468,-0.102,-0.6168367,-0.6827333,-0.08,-0.5437222,-0.6879232,-0.817559,-0.633,-1.4875,-0.900109,-0.5360147,-0.7624999,-0.6879232
1826,-0.9652618,-0.5553836,-0.7755109,-0.8002774,0.181,-0.4315414,-0.4447085,0.1,-0.1121261,-0.0870311,-0.5208561,-0.423,-0.73543,-0.691641,-0.3257225,-0.439166,-0.4447085
1827,-1.1013972,-0.4407884,-0.7613714,-0.457435,0.128,-0.4150009,-0.340862,0.12,0.08198199,-0.3211609,-0.4202094,-0.381,-0.66685,-0.7077893,-0.3113156,-0.3996799,-0.4150009
1828,-0.6286975,-0.3974674,-0.5277988,-0.8824856,-0.125,-0.3660656,-0.5009981,-0.06,-0.0679451,-0.1422511,-0.4024514,-0.378,-0.55288,-0.7707645,-0.1706435,-0.3982299,-0.3974674
1829,-0.4746897,-0.4426172,-0.6239153,-0.9889395,-0.387,-0.3354288,-0.4551172,0.16,0.06981709,-0.4604986,-0.4300119,-0.383,-0.53683,-0.7843681,-0.1661091,-0.4159139,-0.4426172
1830,-0.6175271,-0.4787933,-0.7476829,-0.9891456,-0.212,-0.4061636,-0.479077,0.14,0.0292132,-0.567431,-0.5051412,-0.454,-0.95891,-0.7301315,-0.1046937,-0.4720989,-0.479077
1831,-0.5726278,-0.3042311,-0.419009,-0.5573004,-0.083,-0.3543092,-0.3979053,-0.11,0.08481438,-0.2927653,-0.3000046,-0.262,-0.4635,-0.7390754,-0.08324,-0.3236102,-0.3042311
